Food code,Main food description,WWEIA number,WWEIA description,Energy (kcal),Protein (g),Carbohydrate (g),Total Sugars (g),Total Fiber (g),Total Fat (g),Water (g)
71507020,"Potato, baked, peel not eaten, with cheese",6802,"White potatoes, baked or boiled",153,3.61,17.67,1.68,1.2,7.78,69.44
71507025,"Potato, baked, peel not eaten, with meat",6802,"White potatoes, baked or boiled",160,4.27,17.32,1.65,1.2,8.37,68.44
71507030,"Potato, baked, peel not eaten, with chili",6802,"White potatoes, baked or boiled",143,4.04,17.97,1.58,1.6,6.22,70.12
71507035,"Potato, baked, peel not eaten, with vegetables",6802,"White potatoes, baked or boiled",142,3.68,18.09,1.52,1.4,6.34,70.34
71508001,"Potato, baked, peel eaten",6802,"White potatoes, baked or boiled",93,2.49,21.05,1.18,2.2,0.13,74.55
71508005,"Potato, baked, peel eaten, with butter",6802,"White potatoes, baked or boiled",125,2.41,20.01,1.14,2.1,4.22,71.63
71508010,"Potato, baked, peel eaten, with sour cream",6802,"White potatoes, baked or boiled",132,2.41,18.62,1.35,1.9,5.59,71.76
71508020,"Potato, baked, peel eaten, with cheese",6802,"White potatoes, baked or boiled",153,4.04,17.36,1.27,1.7,7.8,69.02
71508025,"Potato, baked, peel eaten, with meat",6802,"White potatoes, baked or boiled",160,4.69,17.02,1.24,1.7,8.39,68.03
71508030,"Potato, baked, peel eaten, with chili",6802,"White potatoes, baked or boiled",143,4.43,17.68,1.2,2.1,6.24,69.73
71508035,"Potato, baked, peel eaten, with vegetables",6802,"White potatoes, baked or boiled",142,4.12,17.76,1.1,2,6.37,69.91
71600950,"Potato salad with egg, from restaurant",6806,Mashed potatoes and white potato mixtures,175,3.04,15.36,1.8,1.1,11.35,68.47
71601010,"Potato salad with egg, made with mayonnaise",6806,Mashed potatoes and white potato mixtures,157,1.96,16.18,4.95,1.3,9.4,70.99
71601015,"Potato salad with egg, made with light mayonnaise",6806,Mashed potatoes and white potato mixtures,111,2.72,15.12,1.68,1.3,4.46,76.49
71601020,"Potato salad with egg, made with mayonnaise-type salad dressing",6806,Mashed potatoes and white potato mixtures,112,2.77,15.9,2.56,1.3,4.32,75.85
71601025,"Potato salad with egg, made with light mayonnaise-type salad dressing",6806,Mashed potatoes and white potato mixtures,111,2.72,15.12,1.68,1.3,4.46,76.49
71601030,"Potato salad with egg, made with creamy dressing",6806,Mashed potatoes and white potato mixtures,142,2.94,14.88,1.54,1.3,7.91,73.13
71601035,"Potato salad with egg, made with light creamy dressing",6806,Mashed potatoes and white potato mixtures,102,2.96,15.01,1.7,1.3,3.46,77.28
71601040,"Potato salad with egg, made with Italian dressing",6806,Mashed potatoes and white potato mixtures,113,2.81,15.8,2.41,1.3,4.42,75.77
71601045,"Potato salad with egg, made with light Italian dressing",6806,Mashed potatoes and white potato mixtures,94,2.8,15.48,2.2,1.3,2.35,78.18
71601050,"Potato salad with egg, made with any type of fat free dressing",6806,Mashed potatoes and white potato mixtures,89,2.67,15.99,2.69,1.6,1.74,78.25
71602010,"Potato salad, German style",6806,Mashed potatoes and white potato mixtures,108,2.92,17.16,1.46,1.9,3.22,74.82
71602950,"Potato salad, from restaurant",6806,Mashed potatoes and white potato mixtures,178,1.73,17.32,1.9,1.3,11.45,67.63
71603010,"Potato salad, made with mayonnaise",6806,Mashed potatoes and white potato mixtures,168,1.52,15.8,1.29,1.5,11.14,70.34
71603015,"Potato salad, made with light mayonnaise",6806,Mashed potatoes and white potato mixtures,105,1.42,16.96,1.75,1.5,3.65,76.74
71603020,"Potato salad, made with mayonnaise-type salad dressing",6806,Mashed potatoes and white potato mixtures,107,1.47,17.85,2.75,1.5,3.49,76.01
71603025,"Potato salad, made with light mayonnaise-type salad dressing",6806,Mashed potatoes and white potato mixtures,105,1.42,16.96,1.75,1.5,3.65,76.74
71603030,"Potato salad, made with creamy dressing",6806,Mashed potatoes and white potato mixtures,140,1.59,16.79,1.6,1.5,7.53,72.92
71603035,"Potato salad, made with light creamy dressing",6806,Mashed potatoes and white potato mixtures,95,1.62,16.94,1.78,1.5,2.47,77.65
71603040,"Potato salad, made with Italian dressing",6806,Mashed potatoes and white potato mixtures,108,1.44,17.85,2.59,1.5,3.56,75.93
71603045,"Potato salad, made with light Italian dressing",6806,Mashed potatoes and white potato mixtures,85,1.44,17.48,2.35,1.5,1.2,78.68
71603050,"Potato salad, made with any type of fat free dressing",6806,Mashed potatoes and white potato mixtures,81,1.38,17.93,2.9,1.8,0.58,78.73
71701000,Potato pancake,6806,Mashed potatoes and white potato mixtures,196,4.47,20.64,1.11,2.2,10.8,61.85
71701500,Lefse,6806,Mashed potatoes and white potato mixtures,218,4.37,36.39,2.31,2,6.34,51.83
71703990,Stewed potatoes,6806,Mashed potatoes and white potato mixtures,114,1.84,19.91,1.88,1.4,3.22,73.76
71704000,Stewed potatoes with tomatoes,6806,Mashed potatoes and white potato mixtures,94,1.61,15.4,2.31,1.4,3.17,78.65
71801000,"Potato soup, NS as to made with milk or water",3802,Soups,50,1.6,7.66,1.95,0.7,1.49,88.12
71801010,"Potato soup, cream of, prepared with milk",3802,Soups,63,2.42,8.81,3.16,0.6,2.01,85.46
71801020,"Potato soup, prepared with water",3802,Soups,38,0.77,6.49,0.73,0.7,0.95,90.82
71801100,Potato and cheese soup,3802,Soups,74,2.75,8.54,1.54,1,3.39,83.92
71803010,Potato chowder,3802,Soups,91,3.91,8.57,4.13,0.6,4.69,81.23
71851010,"Plantain soup, Puerto Rican style",3802,Soups,40,2.33,7.15,3.89,0.4,0.47,87.9
71900100,"Plantain, cooked, no added fat",6418,Other starchy vegetables,122,1.3,31.8,17.46,1.7,0.35,65.01
71900200,"Plantain, cooked with oil",6418,Other starchy vegetables,144,1.26,30.87,16.95,1.6,3.24,63.12
71905000,"Ripe plantain, raw",6418,Other starchy vegetables,122,1.3,31.89,17.51,1.7,0.35,65.2
71905008,"Plantain, cooked, fat added, NS as to fat type",6418,Other starchy vegetables,141,1.27,30.88,16.96,1.6,2.88,63.44
71905100,"Plantain, cooked with butter or margarine",6418,Other starchy vegetables,138,1.27,30.88,16.96,1.6,2.53,63.77
71905410,Plantain chips,5004,"Tortilla, corn, other chips",531,2.28,63.84,0.92,3.5,29.59,2.09
71910110,"Green banana, cooked in salt water",6418,Other starchy vegetables,122,1.3,31.8,17.46,1.7,0.35,65.01
71910210,"Green banana, fried",6418,Other starchy vegetables,144,1.26,30.87,16.95,1.6,3.24,63.12
71930120,"Cassava, cooked",6418,Other starchy vegetables,191,1.42,39.62,1.78,1.9,3.03,54.95
71930190,Yuca fries,6430,Fried vegetables,269,1.24,34.72,1.55,1.6,13.94,49.18
71930200,"Casabe, cassava bread",4402,"Biscuits, muffins, quick breads",299,2.54,71.22,3.18,3.4,0.52,21.57
71962020,"Dasheen, cooked",6418,Other starchy vegetables,141,1.57,27.55,0.42,4.3,2.95,66.36
71962040,"Taro, cooked",6418,Other starchy vegetables,141,1.57,27.55,0.42,4.3,2.95,66.36
71970200,Fufu,6418,Other starchy vegetables,166,1.5,33.59,1.1,3.1,2.99,60.65
71980200,Taro chips,5004,"Tortilla, corn, other chips",498,2.3,68.1,3.82,7.2,24.9,2
72101100,"Beet greens, raw",6411,Other dark green vegetables,22,2.2,4.33,0.5,3.7,0.13,91.02
72101220,"Beet greens, cooked",6411,Other dark green vegetables,48,2.3,4.51,0.53,3.9,2.87,87.57
72103000,"Broccoli raab, raw",6407,Broccoli,22,3.17,2.85,0.38,2.7,0.49,92.55
72103030,"Broccoli raab, cooked",6407,Broccoli,46,3.2,2.88,0.39,2.7,3.15,89.5
72104100,"Chard, raw",6411,Other dark green vegetables,19,1.8,3.74,1.1,1.6,0.2,92.66
72104220,"Chard, cooked",6411,Other dark green vegetables,44,1.88,3.9,1.15,1.7,2.95,89.28
72107100,"Collards, raw",6411,Other dark green vegetables,32,3.02,5.42,0.46,4,0.61,89.62
72107211,"Collards, fresh, cooked, no added fat",6411,Other dark green vegetables,34,3.24,5.81,0.49,4.3,0.65,88.55
72107212,"Collards, frozen, cooked, no added fat",6411,Other dark green vegetables,36,2.96,7.08,0.57,2.8,0.41,88.21
72107213,"Collards, canned, cooked, no added fat",6411,Other dark green vegetables,19,1.35,2.79,0.42,1.3,0.3,93.94
72107220,"Collards, NS as to form, cooked",6411,Other dark green vegetables,58,3.15,5.65,0.48,4.2,3.37,86.11
72107221,"Collards, fresh, cooked, fat added, NS as to fat type",6411,Other dark green vegetables,58,3.15,5.65,0.48,4.2,3.37,86.11
72107222,"Collards, frozen, cooked, fat added, NS as to fat type",6411,Other dark green vegetables,58,2.88,6.88,0.56,2.7,2.94,85.97
72107227,"Collards, fresh, cooked with oil",6411,Other dark green vegetables,61,3.14,5.64,0.48,4.2,3.76,85.76
72107228,"Collards, fresh, cooked with butter or margarine",6411,Other dark green vegetables,54,3.16,5.65,0.49,4.2,2.99,86.46
72107230,"Collards, frozen, cooked with oil",6411,Other dark green vegetables,61,2.88,6.87,0.55,2.7,3.3,85.64
72107231,"Collards, frozen, cooked with butter or margarine",6411,Other dark green vegetables,55,2.89,6.88,0.56,2.7,2.58,86.3
72107233,"Collards, canned, cooked with oil",6411,Other dark green vegetables,44,1.31,2.71,0.4,1.3,3.18,91.23
72107234,"Collards, canned, cooked with butter or margarine",6411,Other dark green vegetables,38,1.33,2.72,0.42,1.3,2.47,91.87
72110100,"Cress, raw",6411,Other dark green vegetables,32,2.6,5.5,4.4,1.1,0.7,89.4
72110221,"Cress, cooked",6411,Other dark green vegetables,58,2.72,5.73,4.58,1.1,3.47,85.88
72113100,"Dandelion greens, raw",6411,Other dark green vegetables,45,2.7,9.2,0.71,3.5,0.7,85.6
72113220,"Dandelion greens, cooked",6411,Other dark green vegetables,71,2.82,9.58,0.74,3.6,3.47,81.93
72116000,"Romaine lettuce, raw",6410,Lettuce and lettuce salads,15,1.36,2.87,0.78,1.3,0.15,94.98
72116150,"Caesar salad, with romaine, no dressing",6410,Lettuce and lettuce salads,76,4.23,6.78,1.23,1.8,3.57,84.12
72116220,"Escarole, cooked",6411,Other dark green vegetables,37,1.12,2.98,0.23,2.7,2.72,91.6
72118211,"Greens, fresh, cooked, no added fat",6411,Other dark green vegetables,37,2.97,5.16,0.74,4.2,0.97,89.1
72118212,"Greens, frozen, cooked, no added fat",6411,Other dark green vegetables,37,2.92,5.75,0.78,2.7,0.71,89.46
72118220,"Greens, NS as to form, cooked",6411,Other dark green vegetables,58,2.89,5.02,0.72,4.1,3.4,86.9
72118221,"Greens, fresh, cooked, fat added",6411,Other dark green vegetables,58,2.89,5.02,0.72,4.1,3.4,86.9
72118222,"Greens, frozen, cooked, fat added",6411,Other dark green vegetables,59,2.84,5.59,0.76,2.6,3.24,87.19
72118223,"Greens, canned, cooked, fat added",6411,Other dark green vegetables,41,1.32,2.71,0.41,1.3,2.82,91.55
72119190,"Kale, raw",6411,Other dark green vegetables,43,2.92,4.42,0.8,4.1,1.49,89.6
72119211,"Kale, fresh, cooked, no added fat",6411,Other dark green vegetables,46,3.13,4.74,0.86,4.4,1.6,88.53
72119212,"Kale, frozen, cooked, no added fat",6411,Other dark green vegetables,44,2.93,5.28,1.12,2.3,1.21,89.53
72119213,"Kale, canned, cooked, no added fat",6411,Other dark green vegetables,19,1.35,2.79,0.42,1.3,0.3,93.94
72119220,"Kale, NS as to form, cooked",6411,Other dark green vegetables,69,3.05,4.61,0.84,4.3,4.29,86.09
72119221,"Kale, fresh, cooked, fat added",6411,Other dark green vegetables,69,3.05,4.61,0.84,4.3,4.29,86.09
72119222,"Kale, frozen, cooked, fat added",6411,Other dark green vegetables,66,2.85,5.14,1.09,2.2,3.72,87.26
72120220,"Lambsquarter, cooked",6411,Other dark green vegetables,54,3.11,4.85,0.6,2,3.22,86.39
72122100,"Mustard greens, raw",6411,Other dark green vegetables,27,2.86,4.67,1.32,3.2,0.42,90.7
72122211,"Mustard greens, fresh, cooked, no added fat",6411,Other dark green vegetables,29,3.07,5.01,1.42,3.4,0.45,89.71
72122212,"Mustard greens, frozen, cooked, no added fat",6411,Other dark green vegetables,19,2.26,3.1,0.32,2.8,0.25,93.52
72122213,"Mustard greens, canned, cooked, no added fat",6411,Other dark green vegetables,19,1.35,2.79,0.42,1.3,0.3,93.94
72122220,"Mustard greens, NS as to form, cooked",6411,Other dark green vegetables,53,2.99,4.87,1.38,3.3,3.18,87.24
72122221,"Mustard greens, fresh, cooked, fat added",6411,Other dark green vegetables,53,2.99,4.87,1.38,3.3,3.18,87.24
72122222,"Mustard greens, frozen, cooked, fat added",6411,Other dark green vegetables,41,2.21,3.02,0.32,2.7,2.79,91.13
72123020,"Poke greens, cooked",6411,Other dark green vegetables,42,2.24,3.01,1.55,1.5,2.93,90.26
72124100,"Radicchio, raw",6410,Lettuce and lettuce salads,23,1.43,4.48,0.6,0.9,0.25,93.14
72125100,"Spinach, raw",6409,Spinach,27,2.85,2.41,0.42,1.6,0.62,92.52
72125211,"Spinach, fresh, cooked, no added fat",6409,Spinach,33,3.41,3.1,0.49,1.9,0.7,90.77
72125212,"Spinach, frozen, cooked, no added fat",6409,Spinach,34,4,4.79,0.51,3.7,0.87,88.68
72125213,"Spinach, canned, cooked, no added fat",6409,Spinach,23,2.81,3.4,0.4,2.4,0.5,91.78
72125217,"Spinach, fresh, cooked with oil",6409,Spinach,63,3.31,3.01,0.48,1.8,4.1,87.62
72125218,"Spinach, fresh, cooked with butter or margarine",6409,Spinach,55,3.33,3.02,0.49,1.8,3.26,88.39
72125220,"Spinach, NS as to form, cooked",6409,Spinach,59,3.32,3.01,0.48,1.8,3.68,88
72125221,"Spinach, fresh, cooked, fat added, NS as to fat type",6409,Spinach,59,3.32,3.01,0.48,1.8,3.68,88
72125222,"Spinach, frozen, cooked, fat added, NS as to fat type",6409,Spinach,56,3.89,4.65,0.5,3.6,3.39,86.42
72125223,"Spinach, canned, cooked, fat added, NS as to fat type",6409,Spinach,45,2.74,3.31,0.39,2.3,3.04,89.43
72125224,"Spinach, frozen, cooked with oil",6409,Spinach,59,3.88,4.65,0.49,3.6,3.75,86.1
72125225,"Spinach, frozen, cooked with butter or margarine",6409,Spinach,53,3.9,4.66,0.5,3.6,3.03,86.75
72125227,"Spinach, canned, cooked with oil",6409,Spinach,49,2.73,3.3,0.39,2.3,3.4,89.11
72125228,"Spinach, canned, cooked with butter or margarine",6409,Spinach,42,2.74,3.31,0.4,2.3,2.68,89.76
72125230,"Spinach, creamed",6409,Spinach,89,2.52,5.95,0.76,1.2,6.18,83.29
72125240,Spinach souffle,3104,Vegetable dishes,128,5.72,7.13,2.48,1.1,8.64,77.36
72125260,Spinach and cheese casserole,3104,Vegetable dishes,129,7.02,9.91,1.06,2.8,7.46,73.6
72125310,Palak Paneer,3104,Vegetable dishes,100,5.24,3.94,1.89,1,7.06,82.41
72125500,Channa Saag,3104,Vegetable dishes,89,4.1,8.79,1.81,3,4.33,80.98
72126001,"Taro leaves, cooked",6411,Other dark green vegetables,68,5.19,6.98,3.14,3.9,3.51,81.99
72128211,"Turnip greens, fresh, cooked, no added fat",6411,Other dark green vegetables,20,1.14,4.35,0.53,3.5,0.23,92.92
72128212,"Turnip greens, frozen, cooked, no added fat",6411,Other dark green vegetables,29,3.34,4.96,0.75,3.4,0.42,90.13
72128213,"Turnip greens, canned, cooked, no added fat",6411,Other dark green vegetables,19,1.35,2.79,0.42,1.3,0.3,93.94
72128220,"Turrnip greens, NS as to form, cooked",6411,Other dark green vegetables,42,1.11,4.23,0.52,3.4,2.77,90.55
72128221,"Turnip greens, fresh, cooked, fat added",6411,Other dark green vegetables,42,1.11,4.23,0.52,3.4,2.77,90.55
72128222,"Turnip greens, frozen, cooked, fat added",6411,Other dark green vegetables,51,3.25,4.83,0.73,3.3,2.95,87.84
72128223,"Turnip greens, canned, cooked, fat added",6411,Other dark green vegetables,41,1.32,2.71,0.41,1.3,2.82,91.55
72130100,"Watercress, raw",6411,Other dark green vegetables,11,2.3,1.29,0.2,0.5,0.1,95.11
72130201,"Watercress, cooked",6411,Other dark green vegetables,36,2.4,1.35,0.21,0.5,2.84,91.83
72132201,"Bitter melon, horseradish, jute, or radish leaves, cooked",6411,Other dark green vegetables,56,3.49,6.47,1.01,1.8,2.74,86.18
72133201,"Sweet potato, squash, pumpkin, chrysanthemum, or bean leaves, cooked",6411,Other dark green vegetables,57,2.12,7.15,5.31,1.8,2.88,86.68
72201100,"Broccoli, raw",6407,Broccoli,39,2.57,6.27,1.4,2.4,0.34,90
72201190,"Broccoli, cooked, from restaurant",6407,Broccoli,77,2.55,6.2,1.39,2.4,4.66,85.25
72201211,"Broccoli, fresh, cooked, no added fat",6407,Broccoli,41,2.67,6.51,1.45,2.5,0.35,89.3
72201212,"Broccoli, frozen, cooked, no added fat",6407,Broccoli,28,3.09,5.33,1.47,3,0.12,90.45
72201220,"Broccoli, NS as to form, cooked",6407,Broccoli,63,2.6,6.33,1.42,2.4,3,86.93
72201221,"Broccoli, fresh, cooked, fat added, NS as to fat type",6407,Broccoli,63,2.6,6.33,1.42,2.4,3,86.93
72201222,"Broccoli, frozen, cooked, fat added, NS as to fat type",6407,Broccoli,50,3.01,5.18,1.43,2.9,2.66,88.15
72201223,"Broccoli, fresh, cooked with oil",6407,Broccoli,67,2.59,6.32,1.41,2.4,3.37,86.59
72201224,"Broccoli, fresh, cooked with butter or margarine",6407,Broccoli,60,2.61,6.33,1.42,2.4,2.62,87.27
72201226,"Broccoli, frozen, cooked with oil",6407,Broccoli,53,3,5.18,1.42,2.9,3.02,87.82
72201227,"Broccoli, frozen, cooked with butter or margarine",6407,Broccoli,47,3.02,5.19,1.43,2.9,2.3,88.47
72202010,Broccoli casserole with noodles,3104,Vegetable dishes,112,3.59,15.82,1.34,1.9,3.79,75.71
72202020,Broccoli casserole with rice,3104,Vegetable dishes,106,4.13,15.09,1.23,1.9,3.52,76.15
72202030,Fried broccoli,6430,Fried vegetables,223,4.28,22.41,0.88,1.7,12.88,59.05
72203000,"Broccoli, chinese, raw",6407,Broccoli,26,1.2,4.67,0.88,2.6,0.76,92.55
72203070,"Broccoli, Chinese, cooked",6407,Broccoli,50,1.22,4.72,0.89,2.6,3.42,89.5
72302000,"Broccoli soup, prepared with milk, home recipe, canned or ready-to-serve",3802,Soups,70,2.72,6.27,3.5,0.9,3.72,85.81
72302020,"Broccoli soup, prepared with water, home recipe, canned, or ready-to-serve",3802,Soups,44,1.06,3.91,1.08,0.9,2.69,91.18
72302100,"Broccoli cheese soup, prepared with milk, home recipe, canned, or ready-to-serve",3802,Soups,70,2.72,6.27,3.5,0.9,3.72,85.81
72307000,Spinach soup,3802,Soups,32,2.94,2.52,1.68,0.6,1.09,92.2
72308000,"Dark-green leafy vegetable soup with meat, Asian style",3802,Soups,78,6.46,5.52,0.85,1,3.31,83.37
72308500,"Dark-green leafy vegetable soup, meatless, Asian style",3802,Soups,49,1.57,6.52,1.01,1.2,1.98,88.56
73101010,"Carrots, raw",6404,Carrots,41,0.93,9.58,4.74,2.8,0.24,88.29
73101110,"Carrots, raw, salad",6432,"Coleslaw, non-lettuce salads",208,1.25,17.19,12.04,2.4,15.67,64.65
73101210,"Carrots, raw, salad with apples",6432,"Coleslaw, non-lettuce salads",176,0.84,8.16,4.47,2.1,15.95,73.99
73102190,"Carrots, cooked, from restaurant",6404,Carrots,79,0.93,9.47,4.69,2.8,4.57,83.56
73102211,"Carrots, fresh, cooked, no added fat",6404,Carrots,43,0.97,9.95,4.92,2.9,0.25,87.53
73102212,"Carrots, frozen, cooked, no added fat",6404,Carrots,39,0.81,7.9,4.19,3.2,0.47,89.83
73102213,"Carrots, canned, cooked, no added fat",6404,Carrots,25,0.64,5.54,2.48,1.5,0.19,92.95
73102217,"Carrots, fresh, cooked with oil",6404,Carrots,69,0.94,9.66,4.78,2.8,3.27,84.86
73102218,"Carrots, fresh, cooked with butter or margarine",6404,Carrots,62,0.96,9.67,4.79,2.8,2.52,85.54
73102220,"Carrots, NS as to form, cooked",6404,Carrots,65,0.95,9.67,4.78,2.8,2.89,85.2
73102221,"Carrots, fresh, cooked, fat added, NS as to fat type",6404,Carrots,65,0.95,9.67,4.78,2.8,2.89,85.2
73102222,"Carrots, frozen, cooked, fat added, NS as to fat type",6404,Carrots,61,0.79,7.67,4.07,3.1,3,87.55
73102223,"Carrots, canned, cooked, fat added, NS as to fat type",6404,Carrots,47,0.63,5.38,2.41,1.5,2.74,90.57
73102224,"Carrots, frozen, cooked with oil",6404,Carrots,64,0.78,7.67,4.07,3.1,3.36,87.22
73102225,"Carrots, frozen, cooked with butter or margarine",6404,Carrots,57,0.8,7.68,4.08,3.1,2.64,87.87
